archive,family,member,instance_id,num_vars,declared_clauses,parsed_clauses,eligible,skip_reason,solver_status,solver_objective,support_count,has_nonzero_reduction,primal_residual,solver_runtime_seconds,wall_runtime_seconds,message
uuf100-430.tar.gz,uuf100-430,UUF100.430.1000/uuf100-0876.cnf,uuf100-430.tar.gz::UUF100.430.1000/uuf100-0876.cnf,,,,,,ERROR,,,,,,0.0016115829999989728,ValueError: invalid literal for int() with base 10: '%'
uuf100-430.tar.gz,uuf100-430,UUF100.430.1000/uuf100-0877.cnf,uuf100-430.tar.gz::UUF100.430.1000/uuf100-0877.cnf,,,,,,ERROR,,,,,,0.0014979590000621101,ValueError: invalid literal for int() with base 10: '%'
uuf100-430.tar.gz,uuf100-430,UUF100.430.1000/uuf100-0878.cnf,uuf100-430.tar.gz::UUF100.430.1000/uuf100-0878.cnf,,,,,,ERROR,,,,,,0.0016773339999645032,ValueError: invalid literal for int() with base 10: '%'
uuf100-430.tar.gz,uuf100-430,UUF100.430.1000/uuf100-0879.cnf,uuf100-430.tar.gz::UUF100.430.1000/uuf100-0879.cnf,,,,,,ERROR,,,,,,0.004359292000003734,ValueError: invalid literal for int() with base 10: '%'
uuf100-430.tar.gz,uuf100-430,UUF100.430.1000/uuf100-088.cnf,uuf100-430.tar.gz::UUF100.430.1000/uuf100-088.cnf,,,,,,ERROR,,,,,,0.001240583000026163,ValueError: invalid literal for int() with base 10: '%'
uuf100-430.tar.gz,uuf100-430,UUF100.430.1000/uuf100-0880.cnf,uuf100-430.tar.gz::UUF100.430.1000/uuf100-0880.cnf,,,,,,ERROR,,,,,,0.0005702500000097643,ValueError: invalid literal for int() with base 10: '%'
uuf100-430.tar.gz,uuf100-430,UUF100.430.1000/uuf100-0881.cnf,uuf100-430.tar.gz::UUF100.430.1000/uuf100-0881.cnf,,,,,,ERROR,,,,,,0.0005065000000286091,ValueError: invalid literal for int() with base 10: '%'
uuf100-430.tar.gz,uuf100-430,UUF100.430.1000/uuf100-0882.cnf,uuf100-430.tar.gz::UUF100.430.1000/uuf100-0882.cnf,,,,,,ERROR,,,,,,0.0005310000000235959,ValueError: invalid literal for int() with base 10: '%'
uuf100-430.tar.gz,uuf100-430,UUF100.430.1000/uuf100-0883.cnf,uuf100-430.tar.gz::UUF100.430.1000/uuf100-0883.cnf,,,,,,ERROR,,,,,,0.0011873329999616544,ValueError: invalid literal for int() with base 10: '%'
uuf100-430.tar.gz,uuf100-430,UUF100.430.1000/uuf100-0884.cnf,uuf100-430.tar.gz::UUF100.430.1000/uuf100-0884.cnf,,,,,,ERROR,,,,,,0.004823041999998168,ValueError: invalid literal for int() with base 10: '%'
uuf100-430.tar.gz,uuf100-430,UUF100.430.1000/uuf100-0885.cnf,uuf100-430.tar.gz::UUF100.430.1000/uuf100-0885.cnf,,,,,,ERROR,,,,,,0.000589333999982955,ValueError: invalid literal for int() with base 10: '%'
uuf100-430.tar.gz,uuf100-430,UUF100.430.1000/uuf100-0886.cnf,uuf100-430.tar.gz::UUF100.430.1000/uuf100-0886.cnf,,,,,,ERROR,,,,,,0.001983666999990419,ValueError: invalid literal for int() with base 10: '%'
uuf100-430.tar.gz,uuf100-430,UUF100.430.1000/uuf100-0887.cnf,uuf100-430.tar.gz::UUF100.430.1000/uuf100-0887.cnf,,,,,,ERROR,,,,,,0.0016118339999593445,ValueError: invalid literal for int() with base 10: '%'
uuf100-430.tar.gz,uuf100-430,UUF100.430.1000/uuf100-0888.cnf,uuf100-430.tar.gz::UUF100.430.1000/uuf100-0888.cnf,,,,,,ERROR,,,,,,0.0018973339999774907,ValueError: invalid literal for int() with base 10: '%'
uuf100-430.tar.gz,uuf100-430,UUF100.430.1000/uuf100-0889.cnf,uuf100-430.tar.gz::UUF100.430.1000/uuf100-0889.cnf,,,,,,ERROR,,,,,,0.004576958000029663,ValueError: invalid literal for int() with base 10: '%'
uuf100-430.tar.gz,uuf100-430,UUF100.430.1000/uuf100-089.cnf,uuf100-430.tar.gz::UUF100.430.1000/uuf100-089.cnf,,,,,,ERROR,,,,,,0.0015247910000653064,ValueError: invalid literal for int() with base 10: '%'
uuf100-430.tar.gz,uuf100-430,UUF100.430.1000/uuf100-0890.cnf,uuf100-430.tar.gz::UUF100.430.1000/uuf100-0890.cnf,,,,,,ERROR,,,,,,0.001472625000019434,ValueError: invalid literal for int() with base 10: '%'
uuf100-430.tar.gz,uuf100-430,UUF100.430.1000/uuf100-0891.cnf,uuf100-430.tar.gz::UUF100.430.1000/uuf100-0891.cnf,,,,,,ERROR,,,,,,0.0012389580000444766,ValueError: invalid literal for int() with base 10: '%'
uuf100-430.tar.gz,uuf100-430,UUF100.430.1000/uuf100-0892.cnf,uuf100-430.tar.gz::UUF100.430.1000/uuf100-0892.cnf,,,,,,ERROR,,,,,,0.0014757919999510705,ValueError: invalid literal for int() with base 10: '%'
uuf100-430.tar.gz,uuf100-430,UUF100.430.1000/uuf100-0893.cnf,uuf100-430.tar.gz::UUF100.430.1000/uuf100-0893.cnf,,,,,,ERROR,,,,,,0.002082624999957261,ValueError: invalid literal for int() with base 10: '%'
uuf100-430.tar.gz,uuf100-430,UUF100.430.1000/uuf100-0894.cnf,uuf100-430.tar.gz::UUF100.430.1000/uuf100-0894.cnf,,,,,,ERROR,,,,,,0.0017769580000503993,ValueError: invalid literal for int() with base 10: '%'
uuf100-430.tar.gz,uuf100-430,UUF100.430.1000/uuf100-0895.cnf,uuf100-430.tar.gz::UUF100.430.1000/uuf100-0895.cnf,,,,,,ERROR,,,,,,0.004947167000068475,ValueError: invalid literal for int() with base 10: '%'
uuf100-430.tar.gz,uuf100-430,UUF100.430.1000/uuf100-0896.cnf,uuf100-430.tar.gz::UUF100.430.1000/uuf100-0896.cnf,,,,,,ERROR,,,,,,0.0012480000000323344,ValueError: invalid literal for int() with base 10: '%'
uuf100-430.tar.gz,uuf100-430,UUF100.430.1000/uuf100-0897.cnf,uuf100-430.tar.gz::UUF100.430.1000/uuf100-0897.cnf,,,,,,ERROR,,,,,,0.0015252089999648888,ValueError: invalid literal for int() with base 10: '%'
uuf100-430.tar.gz,uuf100-430,UUF100.430.1000/uuf100-0898.cnf,uuf100-430.tar.gz::UUF100.430.1000/uuf100-0898.cnf,,,,,,ERROR,,,,,,0.0005658329999960188,ValueError: invalid literal for int() with base 10: '%'
uuf100-430.tar.gz,uuf100-430,UUF100.430.1000/uuf100-0899.cnf,uuf100-430.tar.gz::UUF100.430.1000/uuf100-0899.cnf,,,,,,ERROR,,,,,,0.0012472910000269621,ValueError: invalid literal for int() with base 10: '%'
uuf100-430.tar.gz,uuf100-430,UUF100.430.1000/uuf100-09.cnf,uuf100-430.tar.gz::UUF100.430.1000/uuf100-09.cnf,,,,,,ERROR,,,,,,0.0017907919999515798,ValueError: invalid literal for int() with base 10: '%'
uuf100-430.tar.gz,uuf100-430,UUF100.430.1000/uuf100-090.cnf,uuf100-430.tar.gz::UUF100.430.1000/uuf100-090.cnf,,,,,,ERROR,,,,,,0.0005971660000341217,ValueError: invalid literal for int() with base 10: '%'
uuf100-430.tar.gz,uuf100-430,UUF100.430.1000/uuf100-0900.cnf,uuf100-430.tar.gz::UUF100.430.1000/uuf100-0900.cnf,,,,,,ERROR,,,,,,0.0013750420000633312,ValueError: invalid literal for int() with base 10: '%'
uuf100-430.tar.gz,uuf100-430,UUF100.430.1000/uuf100-0901.cnf,uuf100-430.tar.gz::UUF100.430.1000/uuf100-0901.cnf,,,,,,ERROR,,,,,,0.0016347079999832204,ValueError: invalid literal for int() with base 10: '%'
uuf100-430.tar.gz,uuf100-430,UUF100.430.1000/uuf100-0902.cnf,uuf100-430.tar.gz::UUF100.430.1000/uuf100-0902.cnf,,,,,,ERROR,,,,,,0.0009423330000117858,ValueError: invalid literal for int() with base 10: '%'
uuf100-430.tar.gz,uuf100-430,UUF100.430.1000/uuf100-0903.cnf,uuf100-430.tar.gz::UUF100.430.1000/uuf100-0903.cnf,,,,,,ERROR,,,,,,0.0006342500000755535,ValueError: invalid literal for int() with base 10: '%'
uuf100-430.tar.gz,uuf100-430,UUF100.430.1000/uuf100-0904.cnf,uuf100-430.tar.gz::UUF100.430.1000/uuf100-0904.cnf,,,,,,ERROR,,,,,,0.001620333000005303,ValueError: invalid literal for int() with base 10: '%'
uuf100-430.tar.gz,uuf100-430,UUF100.430.1000/uuf100-0905.cnf,uuf100-430.tar.gz::UUF100.430.1000/uuf100-0905.cnf,,,,,,ERROR,,,,,,0.001396874999954889,ValueError: invalid literal for int() with base 10: '%'
uuf100-430.tar.gz,uuf100-430,UUF100.430.1000/uuf100-0906.cnf,uuf100-430.tar.gz::UUF100.430.1000/uuf100-0906.cnf,,,,,,ERROR,,,,,,0.0011029999999436768,ValueError: invalid literal for int() with base 10: '%'
uuf100-430.tar.gz,uuf100-430,UUF100.430.1000/uuf100-0907.cnf,uuf100-430.tar.gz::UUF100.430.1000/uuf100-0907.cnf,,,,,,ERROR,,,,,,0.0016947499999560023,ValueError: invalid literal for int() with base 10: '%'
uuf100-430.tar.gz,uuf100-430,UUF100.430.1000/uuf100-0908.cnf,uuf100-430.tar.gz::UUF100.430.1000/uuf100-0908.cnf,,,,,,ERROR,,,,,,0.001328292000039255,ValueError: invalid literal for int() with base 10: '%'
uuf100-430.tar.gz,uuf100-430,UUF100.430.1000/uuf100-0909.cnf,uuf100-430.tar.gz::UUF100.430.1000/uuf100-0909.cnf,,,,,,ERROR,,,,,,0.002288832999965962,ValueError: invalid literal for int() with base 10: '%'
uuf100-430.tar.gz,uuf100-430,UUF100.430.1000/uuf100-091.cnf,uuf100-430.tar.gz::UUF100.430.1000/uuf100-091.cnf,,,,,,ERROR,,,,,,0.003586832999985745,ValueError: invalid literal for int() with base 10: '%'
uuf100-430.tar.gz,uuf100-430,UUF100.430.1000/uuf100-0910.cnf,uuf100-430.tar.gz::UUF100.430.1000/uuf100-0910.cnf,,,,,,ERROR,,,,,,0.0006028749999131833,ValueError: invalid literal for int() with base 10: '%'
uuf100-430.tar.gz,uuf100-430,UUF100.430.1000/uuf100-0911.cnf,uuf100-430.tar.gz::UUF100.430.1000/uuf100-0911.cnf,,,,,,ERROR,,,,,,0.0012972080000963615,ValueError: invalid literal for int() with base 10: '%'
uuf100-430.tar.gz,uuf100-430,UUF100.430.1000/uuf100-0912.cnf,uuf100-430.tar.gz::UUF100.430.1000/uuf100-0912.cnf,,,,,,ERROR,,,,,,0.0006093330000567221,ValueError: invalid literal for int() with base 10: '%'
uuf100-430.tar.gz,uuf100-430,UUF100.430.1000/uuf100-0913.cnf,uuf100-430.tar.gz::UUF100.430.1000/uuf100-0913.cnf,,,,,,ERROR,,,,,,0.001235707999967417,ValueError: invalid literal for int() with base 10: '%'
uuf100-430.tar.gz,uuf100-430,UUF100.430.1000/uuf100-0914.cnf,uuf100-430.tar.gz::UUF100.430.1000/uuf100-0914.cnf,,,,,,ERROR,,,,,,0.0012310409999827243,ValueError: invalid literal for int() with base 10: '%'
uuf100-430.tar.gz,uuf100-430,UUF100.430.1000/uuf100-0915.cnf,uuf100-430.tar.gz::UUF100.430.1000/uuf100-0915.cnf,,,,,,ERROR,,,,,,0.0011558749999949214,ValueError: invalid literal for int() with base 10: '%'
uuf100-430.tar.gz,uuf100-430,UUF100.430.1000/uuf100-0916.cnf,uuf100-430.tar.gz::UUF100.430.1000/uuf100-0916.cnf,,,,,,ERROR,,,,,,0.000669375000029504,ValueError: invalid literal for int() with base 10: '%'
uuf100-430.tar.gz,uuf100-430,UUF100.430.1000/uuf100-0917.cnf,uuf100-430.tar.gz::UUF100.430.1000/uuf100-0917.cnf,,,,,,ERROR,,,,,,0.0006159170000046288,ValueError: invalid literal for int() with base 10: '%'
uuf100-430.tar.gz,uuf100-430,UUF100.430.1000/uuf100-0918.cnf,uuf100-430.tar.gz::UUF100.430.1000/uuf100-0918.cnf,,,,,,ERROR,,,,,,0.0016660420000107479,ValueError: invalid literal for int() with base 10: '%'
uuf100-430.tar.gz,uuf100-430,UUF100.430.1000/uuf100-0919.cnf,uuf100-430.tar.gz::UUF100.430.1000/uuf100-0919.cnf,,,,,,ERROR,,,,,,0.0011748330000500573,ValueError: invalid literal for int() with base 10: '%'
uuf100-430.tar.gz,uuf100-430,UUF100.430.1000/uuf100-092.cnf,uuf100-430.tar.gz::UUF100.430.1000/uuf100-092.cnf,,,,,,ERROR,,,,,,0.0006211250000660584,ValueError: invalid literal for int() with base 10: '%'
uuf100-430.tar.gz,uuf100-430,UUF100.430.1000/uuf100-0920.cnf,uuf100-430.tar.gz::UUF100.430.1000/uuf100-0920.cnf,,,,,,ERROR,,,,,,0.0005908330000465867,ValueError: invalid literal for int() with base 10: '%'
uuf100-430.tar.gz,uuf100-430,UUF100.430.1000/uuf100-0921.cnf,uuf100-430.tar.gz::UUF100.430.1000/uuf100-0921.cnf,,,,,,ERROR,,,,,,0.001371624999933374,ValueError: invalid literal for int() with base 10: '%'
uuf100-430.tar.gz,uuf100-430,UUF100.430.1000/uuf100-0922.cnf,uuf100-430.tar.gz::UUF100.430.1000/uuf100-0922.cnf,,,,,,ERROR,,,,,,0.0005942920000734375,ValueError: invalid literal for int() with base 10: '%'
uuf100-430.tar.gz,uuf100-430,UUF100.430.1000/uuf100-0923.cnf,uuf100-430.tar.gz::UUF100.430.1000/uuf100-0923.cnf,,,,,,ERROR,,,,,,0.000510334000068724,ValueError: invalid literal for int() with base 10: '%'
uuf100-430.tar.gz,uuf100-430,UUF100.430.1000/uuf100-0924.cnf,uuf100-430.tar.gz::UUF100.430.1000/uuf100-0924.cnf,,,,,,ERROR,,,,,,0.00048641600005794317,ValueError: invalid literal for int() with base 10: '%'
uuf100-430.tar.gz,uuf100-430,UUF100.430.1000/uuf100-0925.cnf,uuf100-430.tar.gz::UUF100.430.1000/uuf100-0925.cnf,,,,,,ERROR,,,,,,0.0005709999999226056,ValueError: invalid literal for int() with base 10: '%'
uuf100-430.tar.gz,uuf100-430,UUF100.430.1000/uuf100-0926.cnf,uuf100-430.tar.gz::UUF100.430.1000/uuf100-0926.cnf,,,,,,ERROR,,,,,,0.0004716670000561862,ValueError: invalid literal for int() with base 10: '%'
uuf100-430.tar.gz,uuf100-430,UUF100.430.1000/uuf100-0927.cnf,uuf100-430.tar.gz::UUF100.430.1000/uuf100-0927.cnf,,,,,,ERROR,,,,,,0.000493624999990061,ValueError: invalid literal for int() with base 10: '%'
uuf100-430.tar.gz,uuf100-430,UUF100.430.1000/uuf100-0928.cnf,uuf100-430.tar.gz::UUF100.430.1000/uuf100-0928.cnf,,,,,,ERROR,,,,,,0.0005095829999390844,ValueError: invalid literal for int() with base 10: '%'
uuf100-430.tar.gz,uuf100-430,UUF100.430.1000/uuf100-0929.cnf,uuf100-430.tar.gz::UUF100.430.1000/uuf100-0929.cnf,,,,,,ERROR,,,,,,0.0005517920000102094,ValueError: invalid literal for int() with base 10: '%'
uuf100-430.tar.gz,uuf100-430,UUF100.430.1000/uuf100-093.cnf,uuf100-430.tar.gz::UUF100.430.1000/uuf100-093.cnf,,,,,,ERROR,,,,,,0.0005190419999507867,ValueError: invalid literal for int() with base 10: '%'
uuf100-430.tar.gz,uuf100-430,UUF100.430.1000/uuf100-0930.cnf,uuf100-430.tar.gz::UUF100.430.1000/uuf100-0930.cnf,,,,,,ERROR,,,,,,0.0005409999999983484,ValueError: invalid literal for int() with base 10: '%'
uuf100-430.tar.gz,uuf100-430,UUF100.430.1000/uuf100-0931.cnf,uuf100-430.tar.gz::UUF100.430.1000/uuf100-0931.cnf,,,,,,ERROR,,,,,,0.0005931669999199585,ValueError: invalid literal for int() with base 10: '%'
uuf100-430.tar.gz,uuf100-430,UUF100.430.1000/uuf100-0932.cnf,uuf100-430.tar.gz::UUF100.430.1000/uuf100-0932.cnf,,,,,,ERROR,,,,,,0.0005612909999399562,ValueError: invalid literal for int() with base 10: '%'
uuf100-430.tar.gz,uuf100-430,UUF100.430.1000/uuf100-0933.cnf,uuf100-430.tar.gz::UUF100.430.1000/uuf100-0933.cnf,,,,,,ERROR,,,,,,0.0005060420000972954,ValueError: invalid literal for int() with base 10: '%'
uuf100-430.tar.gz,uuf100-430,UUF100.430.1000/uuf100-0934.cnf,uuf100-430.tar.gz::UUF100.430.1000/uuf100-0934.cnf,,,,,,ERROR,,,,,,0.0005519580000736823,ValueError: invalid literal for int() with base 10: '%'
uuf100-430.tar.gz,uuf100-430,UUF100.430.1000/uuf100-0935.cnf,uuf100-430.tar.gz::UUF100.430.1000/uuf100-0935.cnf,,,,,,ERROR,,,,,,0.000552625000068474,ValueError: invalid literal for int() with base 10: '%'
uuf100-430.tar.gz,uuf100-430,UUF100.430.1000/uuf100-0936.cnf,uuf100-430.tar.gz::UUF100.430.1000/uuf100-0936.cnf,,,,,,ERROR,,,,,,0.0006334580000384449,ValueError: invalid literal for int() with base 10: '%'
uuf100-430.tar.gz,uuf100-430,UUF100.430.1000/uuf100-0937.cnf,uuf100-430.tar.gz::UUF100.430.1000/uuf100-0937.cnf,,,,,,ERROR,,,,,,0.0005205419998901561,ValueError: invalid literal for int() with base 10: '%'
uuf100-430.tar.gz,uuf100-430,UUF100.430.1000/uuf100-0938.cnf,uuf100-430.tar.gz::UUF100.430.1000/uuf100-0938.cnf,,,,,,ERROR,,,,,,0.0013914579999436683,ValueError: invalid literal for int() with base 10: '%'
uuf100-430.tar.gz,uuf100-430,UUF100.430.1000/uuf100-0939.cnf,uuf100-430.tar.gz::UUF100.430.1000/uuf100-0939.cnf,,,,,,ERROR,,,,,,0.003471333999982562,ValueError: invalid literal for int() with base 10: '%'
uuf100-430.tar.gz,uuf100-430,UUF100.430.1000/uuf100-094.cnf,uuf100-430.tar.gz::UUF100.430.1000/uuf100-094.cnf,,,,,,ERROR,,,,,,0.0020588749999888023,ValueError: invalid literal for int() with base 10: '%'
uuf100-430.tar.gz,uuf100-430,UUF100.430.1000/uuf100-0940.cnf,uuf100-430.tar.gz::UUF100.430.1000/uuf100-0940.cnf,,,,,,ERROR,,,,,,0.0016413749999628635,ValueError: invalid literal for int() with base 10: '%'
uuf100-430.tar.gz,uuf100-430,UUF100.430.1000/uuf100-0941.cnf,uuf100-430.tar.gz::UUF100.430.1000/uuf100-0941.cnf,,,,,,ERROR,,,,,,0.003528208000034283,ValueError: invalid literal for int() with base 10: '%'
uuf100-430.tar.gz,uuf100-430,UUF100.430.1000/uuf100-0942.cnf,uuf100-430.tar.gz::UUF100.430.1000/uuf100-0942.cnf,,,,,,ERROR,,,,,,0.000514209000016308,ValueError: invalid literal for int() with base 10: '%'
uuf100-430.tar.gz,uuf100-430,UUF100.430.1000/uuf100-0943.cnf,uuf100-430.tar.gz::UUF100.430.1000/uuf100-0943.cnf,,,,,,ERROR,,,,,,0.0016748330000382339,ValueError: invalid literal for int() with base 10: '%'
uuf100-430.tar.gz,uuf100-430,UUF100.430.1000/uuf100-0944.cnf,uuf100-430.tar.gz::UUF100.430.1000/uuf100-0944.cnf,,,,,,ERROR,,,,,,0.0008892910000213305,ValueError: invalid literal for int() with base 10: '%'
uuf100-430.tar.gz,uuf100-430,UUF100.430.1000/uuf100-0945.cnf,uuf100-430.tar.gz::UUF100.430.1000/uuf100-0945.cnf,,,,,,ERROR,,,,,,0.0015088750000131768,ValueError: invalid literal for int() with base 10: '%'
uuf100-430.tar.gz,uuf100-430,UUF100.430.1000/uuf100-0946.cnf,uuf100-430.tar.gz::UUF100.430.1000/uuf100-0946.cnf,,,,,,ERROR,,,,,,0.0016976670000303784,ValueError: invalid literal for int() with base 10: '%'
uuf100-430.tar.gz,uuf100-430,UUF100.430.1000/uuf100-0947.cnf,uuf100-430.tar.gz::UUF100.430.1000/uuf100-0947.cnf,,,,,,ERROR,,,,,,0.0005178330000035203,ValueError: invalid literal for int() with base 10: '%'
uuf100-430.tar.gz,uuf100-430,UUF100.430.1000/uuf100-0948.cnf,uuf100-430.tar.gz::UUF100.430.1000/uuf100-0948.cnf,,,,,,ERROR,,,,,,0.0004604579999067937,ValueError: invalid literal for int() with base 10: '%'
uuf100-430.tar.gz,uuf100-430,UUF100.430.1000/uuf100-0949.cnf,uuf100-430.tar.gz::UUF100.430.1000/uuf100-0949.cnf,,,,,,ERROR,,,,,,0.0015816659999927651,ValueError: invalid literal for int() with base 10: '%'
uuf100-430.tar.gz,uuf100-430,UUF100.430.1000/uuf100-095.cnf,uuf100-430.tar.gz::UUF100.430.1000/uuf100-095.cnf,,,,,,ERROR,,,,,,0.004379250000056345,ValueError: invalid literal for int() with base 10: '%'
uuf100-430.tar.gz,uuf100-430,UUF100.430.1000/uuf100-0950.cnf,uuf100-430.tar.gz::UUF100.430.1000/uuf100-0950.cnf,,,,,,ERROR,,,,,,0.0005523749999838401,ValueError: invalid literal for int() with base 10: '%'
uuf100-430.tar.gz,uuf100-430,UUF100.430.1000/uuf100-0951.cnf,uuf100-430.tar.gz::UUF100.430.1000/uuf100-0951.cnf,,,,,,ERROR,,,,,,0.0019049999999651845,ValueError: invalid literal for int() with base 10: '%'
uuf100-430.tar.gz,uuf100-430,UUF100.430.1000/uuf100-0952.cnf,uuf100-430.tar.gz::UUF100.430.1000/uuf100-0952.cnf,,,,,,ERROR,,,,,,0.0005598750000217478,ValueError: invalid literal for int() with base 10: '%'
uuf100-430.tar.gz,uuf100-430,UUF100.430.1000/uuf100-0953.cnf,uuf100-430.tar.gz::UUF100.430.1000/uuf100-0953.cnf,,,,,,ERROR,,,,,,0.0021516250000104264,ValueError: invalid literal for int() with base 10: '%'
uuf100-430.tar.gz,uuf100-430,UUF100.430.1000/uuf100-0954.cnf,uuf100-430.tar.gz::UUF100.430.1000/uuf100-0954.cnf,,,,,,ERROR,,,,,,0.0005631249999851207,ValueError: invalid literal for int() with base 10: '%'
uuf100-430.tar.gz,uuf100-430,UUF100.430.1000/uuf100-0955.cnf,uuf100-430.tar.gz::UUF100.430.1000/uuf100-0955.cnf,,,,,,ERROR,,,,,,0.0012689170000612648,ValueError: invalid literal for int() with base 10: '%'
uuf100-430.tar.gz,uuf100-430,UUF100.430.1000/uuf100-0956.cnf,uuf100-430.tar.gz::UUF100.430.1000/uuf100-0956.cnf,,,,,,ERROR,,,,,,0.0005218340000965327,ValueError: invalid literal for int() with base 10: '%'
uuf100-430.tar.gz,uuf100-430,UUF100.430.1000/uuf100-0957.cnf,uuf100-430.tar.gz::UUF100.430.1000/uuf100-0957.cnf,,,,,,ERROR,,,,,,0.001462708000076418,ValueError: invalid literal for int() with base 10: '%'
uuf100-430.tar.gz,uuf100-430,UUF100.430.1000/uuf100-0958.cnf,uuf100-430.tar.gz::UUF100.430.1000/uuf100-0958.cnf,,,,,,ERROR,,,,,,0.0014885419999473015,ValueError: invalid literal for int() with base 10: '%'
uuf100-430.tar.gz,uuf100-430,UUF100.430.1000/uuf100-0959.cnf,uuf100-430.tar.gz::UUF100.430.1000/uuf100-0959.cnf,,,,,,ERROR,,,,,,0.0005437080000092465,ValueError: invalid literal for int() with base 10: '%'
uuf100-430.tar.gz,uuf100-430,UUF100.430.1000/uuf100-096.cnf,uuf100-430.tar.gz::UUF100.430.1000/uuf100-096.cnf,,,,,,ERROR,,,,,,0.002232665999940764,ValueError: invalid literal for int() with base 10: '%'
uuf100-430.tar.gz,uuf100-430,UUF100.430.1000/uuf100-0960.cnf,uuf100-430.tar.gz::UUF100.430.1000/uuf100-0960.cnf,,,,,,ERROR,,,,,,0.0006172910000259435,ValueError: invalid literal for int() with base 10: '%'
uuf100-430.tar.gz,uuf100-430,UUF100.430.1000/uuf100-0961.cnf,uuf100-430.tar.gz::UUF100.430.1000/uuf100-0961.cnf,,,,,,ERROR,,,,,,0.001844750000032036,ValueError: invalid literal for int() with base 10: '%'
uuf100-430.tar.gz,uuf100-430,UUF100.430.1000/uuf100-0962.cnf,uuf100-430.tar.gz::UUF100.430.1000/uuf100-0962.cnf,,,,,,ERROR,,,,,,0.0013640829999985726,ValueError: invalid literal for int() with base 10: '%'
uuf100-430.tar.gz,uuf100-430,UUF100.430.1000/uuf100-0963.cnf,uuf100-430.tar.gz::UUF100.430.1000/uuf100-0963.cnf,,,,,,ERROR,,,,,,0.0015741670000579688,ValueError: invalid literal for int() with base 10: '%'
uuf100-430.tar.gz,uuf100-430,UUF100.430.1000/uuf100-0964.cnf,uuf100-430.tar.gz::UUF100.430.1000/uuf100-0964.cnf,,,,,,ERROR,,,,,,0.0014132919999383375,ValueError: invalid literal for int() with base 10: '%'
uuf100-430.tar.gz,uuf100-430,UUF100.430.1000/uuf100-0965.cnf,uuf100-430.tar.gz::UUF100.430.1000/uuf100-0965.cnf,,,,,,ERROR,,,,,,0.002393582999957289,ValueError: invalid literal for int() with base 10: '%'
uuf100-430.tar.gz,uuf100-430,UUF100.430.1000/uuf100-0966.cnf,uuf100-430.tar.gz::UUF100.430.1000/uuf100-0966.cnf,,,,,,ERROR,,,,,,0.0005672089999961827,ValueError: invalid literal for int() with base 10: '%'
uuf100-430.tar.gz,uuf100-430,UUF100.430.1000/uuf100-0967.cnf,uuf100-430.tar.gz::UUF100.430.1000/uuf100-0967.cnf,,,,,,ERROR,,,,,,0.0017164589999083546,ValueError: invalid literal for int() with base 10: '%'
uuf100-430.tar.gz,uuf100-430,UUF100.430.1000/uuf100-0968.cnf,uuf100-430.tar.gz::UUF100.430.1000/uuf100-0968.cnf,,,,,,ERROR,,,,,,0.0011959589999150921,ValueError: invalid literal for int() with base 10: '%'
uuf100-430.tar.gz,uuf100-430,UUF100.430.1000/uuf100-0969.cnf,uuf100-430.tar.gz::UUF100.430.1000/uuf100-0969.cnf,,,,,,ERROR,,,,,,0.0044124170000259255,ValueError: invalid literal for int() with base 10: '%'
uuf100-430.tar.gz,uuf100-430,UUF100.430.1000/uuf100-097.cnf,uuf100-430.tar.gz::UUF100.430.1000/uuf100-097.cnf,,,,,,ERROR,,,,,,0.0014663339999287928,ValueError: invalid literal for int() with base 10: '%'
uuf100-430.tar.gz,uuf100-430,UUF100.430.1000/uuf100-0970.cnf,uuf100-430.tar.gz::UUF100.430.1000/uuf100-0970.cnf,,,,,,ERROR,,,,,,0.0025856249999378633,ValueError: invalid literal for int() with base 10: '%'
uuf100-430.tar.gz,uuf100-430,UUF100.430.1000/uuf100-0971.cnf,uuf100-430.tar.gz::UUF100.430.1000/uuf100-0971.cnf,,,,,,ERROR,,,,,,0.0015554579999843554,ValueError: invalid literal for int() with base 10: '%'
